"mu","theta","sigma","genotype"
-7.67525466244,7.56130351803568,2.44723273960036,"recG"
-7.65017018311394,7.41283752395971,2.60096126687084,"recG"
-7.63760244029405,7.31012910922418,2.66565922490432,"recG"
-7.65388078372317,7.40156848753762,2.6021608819216,"recG"
-7.64137627547098,6.55551650156101,2.52733630893742,"recG"
-7.63950390816269,7.7140544660769,2.73989284765287,"recG"
-7.65202870103036,6.39265827361931,2.41684172628891,"recG"
-7.66269800736768,7.42033469260905,2.51536185219065,"recG"
-7.63953305519285,7.22485439289937,2.65162680413203,"recG"
-7.63947441879203,7.71891415627167,2.74078591951759,"recG"
-7.64135517556415,6.62831187984942,2.54133262578786,"recG"
-7.64136141759081,9.40241285565452,3.02676977375408,"recG"
-7.65203034340031,8.35797051453436,2.76350514858016,"recG"
-7.6520156056213,7.06792119869713,2.54121028097803,"recG"
-7.63949410209822,6.77577637357517,2.56786948447416,"recG"
-7.67524872900993,7.47352542631315,2.43304636213082,"recG"
-7.65389183980846,7.68785086410241,2.65203069586248,"recG"
-7.65205640196688,7.80768523118966,2.67098697492506,"recG"
-7.65203245837322,7.45598482846096,2.61012392009409,"recG"
-7.66271074041579,7.38309145406528,2.50905664508787,"recG"
-7.66270012529091,7.12509018163883,2.4647967417835,"recG"
-7.64319696216783,8.27067336317037,2.84048894003127,"recG"
-7.6538877975374,8.09982416025821,2.7221069680038,"recG"
-7.65388189463092,7.17023457665652,2.56113613707847,"recG"
-7.6645550653546,9.02489102590302,2.77566024520108,"recG"
-7.65388383505322,8.95498624994529,2.86227462592409,"recG"
-7.65203270180733,9.83356959517979,2.99755613990088,"recG"
-7.6752385559965,10.8583592453098,2.93271803035788,"recG"
-7.6413657086633,6.97258467268133,2.60652009493659,"recG"
-7.6645723845772,7.60932354518257,2.54870674080462,"recG"
-7.65204141134226,7.13934298617313,2.55412959606258,"recG"
-7.65387054182056,7.24394317485243,2.57423837384991,"recG"
-7.63950409246762,6.86759002479997,2.58519058565621,"recG"
-7.65017481930245,7.45714469513518,2.60871933071569,"recG"
-7.6538951485381,6.63527213934166,2.46379504875104,"recG"
-7.64134961092789,7.17032147939239,2.64313848583859,"recG"
-7.63761223455483,8.72079800076872,2.91136544867367,"recG"
-7.6520256180255,7.72907452232857,2.65755158864107,"recG"
-7.65388448936434,7.97264927118548,2.7006990080071,"recG"
-7.64319869988435,7.64940509551922,2.73171370415068,"recG"
-7.63949907927552,7.48207389634952,2.69835840984756,"recG"
-7.65016892001028,9.03536026412243,2.87152705888049,"recG"
-7.65016171560576,7.38605693859253,2.59637571671693,"recG"
-7.65389968752543,7.28399438235232,2.58131365335101,"recG"
-7.66271235738559,8.30262882468969,2.66067821445733,"recG"
-7.65202755875262,7.67611198799374,2.64838455231287,"recG"
-7.63951459426965,7.3991505843026,2.6834270209296,"recG"
-7.66271636409569,6.84192776926091,2.4152761930149,"recG"
-7.66455522048359,9.51677229681845,2.85024642629597,"recG"
-7.63764647089599,7.30829619250206,2.665227509945,"recG"
-7.65202946389375,7.50717389274891,2.61906581725974,"recG"
-7.66456719582906,8.43403736867812,2.68329214347847,"recG"
-7.66271097061022,9.78409629316719,2.8883470567555,"recG"
-7.66456217870591,7.245273438268,2.48701546405249,"recG"
-7.65017875610298,7.27928478167243,2.57742727662289,"recG"
-7.6520293171637,7.55729322146637,2.62780119846679,"recG"
-7.63765189164935,7.05821607488708,2.61919293886336,"recG"
-7.641350109019,6.92635408551271,2.59786397596674,"recG"
-7.65387669206306,9.24777964023654,2.90864142436777,"recG"
-7.64132884788123,7.08820870698982,2.62804875715522,"recG"
-7.63762911738566,9.62847026410787,3.05908335468289,"recG"
-7.65202906955314,7.92740968982033,2.69138123965287,"recG"
-7.66270282766947,6.72363479225988,2.39437703002957,"recG"
-7.65201118633871,6.70697987608074,2.47553366366998,"recG"
-7.65202432254465,6.73762351749522,2.48119151191307,"recG"
-7.65387620586324,7.26491207326153,2.57802213200377,"recG"
-7.65202858492597,10.628563095468,3.11640134213441,"recG"
-7.6645463290246,7.93831790922444,2.6031480385285,"recG"
-7.65202641548479,7.97190291255718,2.69891165906161,"recG"
-7.65202920867473,10.3823733685578,3.08007717247159,"recG"
-7.66455829393604,7.36655669731975,2.50772567047723,"recG"
-7.6645525338301,12.283211779353,3.23813406333405,"recG"
-7.66454512384181,6.52296141664926,2.35973149336612,"recG"
-7.66271476834196,7.58043960865158,2.54231309088946,"recG"
-7.65202439348175,8.28268967119057,2.75104500846706,"recG"
-7.63949993862412,7.92990827309672,2.77796920733468,"recG"
-7.65387860623542,7.25593628710012,2.57645259380455,"recG"
-7.66270273691271,10.3973016584406,2.97746829023146,"recG"
-7.64134118686531,14.4609142874851,3.75370904785558,"recG"
-7.65202743518511,7.53418730979824,2.62379263809127,"recG"
-7.63947595073881,9.26278567617981,3.00236870951124,"recG"
-7.63764693345641,7.04178818134989,2.61626683148399,"recG"
-7.66457694797896,7.20947208150724,2.48085784770119,"recG"
-7.63949962564876,6.3314210681209,2.48224171868658,"recG"
-7.6501606540851,7.88167627971753,2.68195368478587,"recG"
-7.65202838111471,8.01830885196746,2.7067572612207,"recG"
-7.65387275292284,7.52307336626612,2.62345688303805,"recG"
-7.65202989994999,8.08275178164015,2.71762740931146,"recG"
-7.6752285766145,7.0326345991167,2.36017930347434,"recG"
-7.66272028672627,7.2647770841546,2.48885828612126,"recG"
-7.67525459994848,7.41420765524195,2.4233210947397,"recG"
-7.65200806522148,14.5336331389447,3.64419241264065,"recG"
-7.63950023346705,9.11668000592898,2.97865474837789,"recG"
-7.65202356651611,7.42367326642862,2.60447327612512,"recG"
-7.65389458728736,6.11855946201304,2.36580042208674,"recG"
-7.65201660987251,6.63183852501558,2.46161467789323,"recG"
-7.65017686406281,7.89597533125498,2.68439888144373,"recG"
-7.65203883843657,8.34024846765117,2.76056534896506,"recG"
-7.63764160437617,7.54597783791102,2.70820303832262,"recG"
-7.65387721933168,10.3004496986803,3.06973185454159,"recG"
-7.65388616275011,8.74751737976255,2.82891781657899,"recG"
-7.65203033841048,6.72638012194553,2.47915598777563,"recG"
-7.63763236820347,7.55909191158611,2.71053621460035,"recG"
-7.66456515965636,6.67553486405513,2.38719868796132,"recG"
-7.65204121637145,6.85003904785866,2.50181430733985,"recG"
-7.65199792839123,8.00240458025019,2.70407728422003,"recG"
-7.65202582445969,7.82256719743054,2.67350567059894,"recG"
-7.64134430002711,8.39637152209876,2.86025105898498,"recG"
-7.65204067356709,7.13424399790087,2.55322574461083,"recG"
-7.6501699764354,7.09463239585342,2.5445639800465,"recG"
-7.64135042928817,6.94637809752836,2.60165282511138,"recG"
-7.66455680247736,6.67106743252662,2.38632960735799,"recG"
-7.65204619117645,7.05614496170468,2.53919156842874,"recG"
-7.64319228843655,7.30414918485579,2.66937646838097,"recG"
-7.65387829802825,11.8260058328447,3.28921296981947,"recG"
-7.65017565059082,7.09629419085325,2.5448855152517,"recG"
-7.63763561550584,7.35713304029135,2.67411177084326,"recG"
-7.65201296125581,23.2700091556078,4.61119484442927,"recG"
-7.64133879652383,7.40256424509088,2.68566365094926,"recG"
-7.67524895296211,8.1911276552825,2.54710249495961,"recG"
-7.63950277088619,7.14429839627003,2.63678529417461,"recG"
-7.65019246401034,6.73822132848078,2.479859638187,"recG"
-7.65019350778575,7.20657229216842,2.56446263182847,"recG"
-7.66456012457679,7.97150123593523,2.6087083279527,"recG"
-7.63947410002565,8.13054572636602,2.81292961345125,"recG"
-7.65017180040841,8.50518742325371,2.7860363901884,"recG"
-7.67524370014053,7.16384027235345,2.3821042719987,"recG"
-7.63763853723479,7.23716607703885,2.65223911615253,"recG"
-7.65388011680078,7.68236451472918,2.65104287099266,"recG"
-7.65204735441635,6.74776563061422,2.48306154726081,"recG"
-7.6520060316239,7.43563622152285,2.60657196705669,"recG"
-7.65204509515863,7.13387281441591,2.55310145775901,"recG"
-7.6520532696964,7.26598972791564,2.57658305119496,"recG"
-7.65203149535169,7.76588784664008,2.66378815121064,"recG"
-7.63947974454099,10.0509578420744,3.12748075738593,"recG"
-7.66456251356369,7.49227982934854,2.52902897448467,"recG"
-7.66271963887367,7.48667803209829,2.52655764763643,"recG"
-7.65017230575123,6.84354568651999,2.49908561691647,"recG"
-7.65387277090087,8.15370034663063,2.73115691261203,"recG"
-7.66271299012755,10.6150128050876,3.00847634621452,"recG"
-7.64133544054069,7.08660747507379,2.62773335492215,"recG"
-7.65014741802407,5.98435557836065,2.3369951807486,"recG"
-7.6538996617878,7.29823360866393,2.58393514676122,"recG"
-7.64317870438687,7.11520251581971,2.63459096616348,"recG"
-7.6501566095166,6.96816755985915,2.52174053255267,"recG"
-7.65387472011804,7.13074106650488,2.5540996481967,"recG"
-7.65201603818045,7.39591311451683,2.59957771695542,"recG"
-7.64135482022556,7.38714445449201,2.68291427108892,"recG"
-7.65017769304148,10.9082670738016,3.1551732526913,"recG"
-7.66457145133404,6.92336211127385,2.43114340423919,"recG"
-7.65385658112855,8.31286658645736,2.75766336589891,"recG"
-7.65203573395769,8.85100012637752,2.84387077922599,"recG"
-7.64134242256626,7.82549256467732,2.76133003340529,"recG"
-7.66457139868786,9.1047062841227,2.78790005345846,"recG"
-7.63762864386467,8.49736010183245,2.8738656398824,"recG"
-7.6520149700279,8.12711210714022,2.72513607307009,"recG"
-7.63951730639669,6.94601174162237,2.59988306055735,"recG"
-7.65016999734779,7.12303517292686,2.54965257204053,"recG"
-7.63762523598884,9.07491319770551,2.96989898608498,"recG"
-7.64136098086332,9.63143699125506,3.06337938204534,"recG"
-7.65203236146602,6.54963547372084,2.44635050451439,"recG"
-7.65386417035356,10.2748330308082,3.06590379174265,"recG"
-7.65389321895803,6.98219150443929,2.52735265288973,"recG"
-7.64135112934308,9.81347457481406,3.09220907698317,"recG"
-7.65017961683195,7.65978933729845,2.64396745057253,"recG"
-7.64134723481133,7.28271557041789,2.66385990741037,"recG"
-7.66271618748166,7.08638821369172,2.4580803732836,"recG"
-7.63761315191637,7.28126021069667,2.66029421539761,"recG"
-7.63949770340933,7.28487847696795,2.66260842452904,"recG"
-7.63948814731156,7.53244202381999,2.70746250941287,"recG"
-7.66269767663308,6.89433149307725,2.42454054166867,"recG"
-7.65202132008929,7.5515966840104,2.62681984719698,"recG"
-7.67525163684825,9.87602297892875,2.79686166609761,"recG"
-7.63948093614601,7.38855217109534,2.68148463740819,"recG"
-7.65017282589143,7.39830290728445,2.59844073578985,"recG"
-7.66457663299897,8.43595241544275,2.68354589806023,"recG"
-7.65201691844798,7.64102507268757,2.64225380906566,"recG"
-7.65018010826638,6.85228557202213,2.50069313246496,"recG"
-7.65388887511912,7.33634078025584,2.590681848382,"recG"
-7.65203634825287,7.85471831841952,2.67901989511007,"recG"
-7.66272011982958,7.38198290025164,2.50883933054552,"recG"
-7.65388789063478,7.81202844963402,2.67333096745553,"recG"
-7.64135346915154,7.44253188309447,2.69287034638983,"recG"
-7.66454708932455,7.95417282547033,2.6058485358401,"recG"
-7.64136313755989,8.01044597917421,2.79374736007412,"recG"
-7.66455761503033,7.72319927985744,2.56770861616672,"recG"
-7.66456349107995,8.14371597011693,2.63671921331626,"recG"
-7.65202424091167,8.22364674568581,2.74124041952559,"recG"
-7.639486126676,7.45421460962206,2.69335950636991,"recG"
-7.64321473798003,7.76516318067497,2.75230826532183,"recG"
-7.66271004953208,7.9946314269003,2.61087954484418,"recG"
-7.65015430504491,6.83083381164332,2.49681131271201,"recG"
-7.65202054254576,8.36486568598015,2.76461677147895,"recG"
-7.63949926730588,7.78295104439488,2.75209509421916,"recG"
-7.65384125772826,6.79543391966008,2.49330601201343,"recG"
-7.65200012646256,6.97499628347685,2.52456991441662,"recG"
-7.63949394320463,13.0394679002009,3.56224312577326,"recG"
-7.65014200012506,7.00866753810733,2.52908658476607,"recG"
-7.67524183674306,13.017969829659,3.21109053900157,"recG"
-7.65203992902764,8.88321211240504,2.8489587975737,"recG"
-7.65202493269165,7.21256272250927,2.56719389278058,"recG"
-7.64136441728123,8.52458989489302,2.88207452418908,"recG"
-7.65387937658621,7.05571016027701,2.5406626667359,"recG"
-7.64135968458353,7.63075974850106,2.72674621272352,"recG"
-7.66456862423387,7.70704580127513,2.56500338026727,"recG"
-7.65387158394337,6.26683038541092,2.3943206054573,"recG"
-7.6394977089109,7.2297002974663,2.65245022614373,"recG"
-7.6413340397718,7.12756501147372,2.63529730337706,"recG"
-7.65202829338672,7.4941386125716,2.61681279866544,"recG"
-7.64134273250098,11.5118882699606,3.34915286560873,"recG"
-7.65015419378501,6.84598575808437,2.49949548589274,"recG"
-7.65388465884926,7.09246343660834,2.5472303945025,"recG"
-7.63949575794926,10.6297560237215,3.21625895928172,"recG"
-7.64133873562402,6.15570851045814,2.44905668571375,"recG"
-7.66455904079775,7.40001649575515,2.51337978067623,"recG"
-7.66273012632139,7.67252874794825,2.55778594136132,"recG"
-7.65386174124515,7.50097054984487,2.61952056511574,"recG"
-7.63946509584019,7.29605960408437,2.66465990728928,"recG"
-7.65018716004748,7.90686103513069,2.68617550500945,"recG"
-7.66271458152286,7.07150423803977,2.45548062033853,"recG"
-7.65018477867752,6.59908937635296,2.45408361225198,"recG"
-7.6645655001938,8.76842746073545,2.73593646957435,"recG"
-7.64135641036304,7.06216742476923,2.62326232004665,"recG"
-7.6627106990906,8.16331741292382,2.63824607955412,"recG"
-7.63948058037726,7.52852845521813,2.70674296993448,"recG"
-7.65388387323117,8.01451606039474,2.70771660417832,"recG"
-7.64134962333641,8.15710225236314,2.81922995322094,"recG"
-7.64134320053783,8.52820078278187,2.88261381890922,"recG"
-7.64134814281772,9.09419501190094,2.97674117463183,"recG"
-7.65201164701874,7.55086022028148,2.62666804615063,"recG"
-7.66455666413359,13.0378913352019,3.33624472923199,"recG"
-7.66273607830665,7.54528701329982,2.53649604359624,"recG"
-7.64134883504388,7.99540286083751,2.79111772319746,"recG"
-7.63948776415717,7.1236224066316,2.63300488691296,"recG"
-7.64135206203877,7.24781941496247,2.65744205701066,"recG"
-7.6501812737513,8.40057609988155,2.76883856786664,"recG"
-7.63949476322525,8.29978496392362,2.8420155089861,"recG"
-7.67523617978857,7.18099081227158,2.38492675245,"recG"
-7.64319617053144,7.83750247059216,2.76509346227607,"recG"
-7.6501809519281,8.33782719353876,2.75849530192223,"recG"
-7.66271270662709,6.75935382654446,2.40072260330872,"recG"
-7.67524879830507,7.18661520760106,2.38585867290966,"recG"
-7.66271304714373,8.57473600083801,2.7039357665163,"recG"
-7.65203522021571,9.8719014876456,3.00336415071546,"recG"
-7.66271982651428,7.47570976811799,2.52468962081435,"recG"
-7.65201693657689,8.17583493388672,2.73321718043644,"recG"
-7.65202426556263,7.44135760252799,2.60755604306675,"recG"
-7.65391160596587,6.69004572226544,2.47394924289097,"recG"
-7.66455816701005,7.18792548036801,2.47714552753606,"recG"
-7.63949933392507,7.44272682074674,2.69125928810853,"recG"
-7.65018572613083,9.11565245948874,2.88429331673891,"recG"
-7.65017376718321,7.57428128141671,2.62916286378937,"recG"
-7.66455760016789,8.20507724906403,2.6465890275111,"recG"
-7.65204374208604,7.19593818644438,2.56421923983108,"recG"
-7.66271764125675,7.83804206456665,2.58517055302276,"recG"
-7.65204002520138,8.31968675590688,2.75718719027784,"recG"
-7.65201701318231,8.77293862267469,2.83135920451617,"recG"
-7.63947214617608,7.33268947486508,2.6713721635229,"recG"
-7.63762123138737,11.1893289881645,3.29788995308589,"recG"
-7.64135746233375,6.93699488485862,2.59989443750337,"recG"
-7.65201166313697,7.28596346216152,2.58021396643024,"recG"
-7.66271514515827,25.2473469607428,4.63974205116782,"recG"
-7.67524525831622,7.75266998073308,2.47803352710918,"recG"
-7.66456611811011,8.09132859806885,2.62820727803865,"recG"
-7.63948800964834,7.28389398666092,2.66241494542511,"recG"
-7.65203931908037,7.27341142784971,2.57793684612491,"recG"
-7.64134715046344,7.97784049602969,2.78805651480893,"recG"
-7.64135039422543,7.47705588453502,2.69913936389158,"recG"
-7.66454544582479,8.07108599603664,2.62481318775749,"recG"
-7.66269827571308,7.32412775969162,2.49902147786326,"recG"
-7.65203192228087,7.62365925780945,2.63928747356476,"recG"
-7.64136934636591,7.85719992630337,2.76694223134628,"recG"
-7.66270371736475,7.07465234703024,2.45600670244684,"recG"
-7.66268861156865,6.54730377000561,2.36277324129409,"recG"
-7.63762231955893,7.09316852535616,2.62568713760004,"recG"
-7.65202489154221,7.77163460626393,2.66480988561438,"recG"
-7.65202671043955,9.84247216275689,2.99890365722889,"recG"
-7.66270915129173,7.80584756813288,2.57983193476084,"recG"
-7.63949156516595,7.50231180953412,2.70200171722657,"recG"
-7.66270251349422,7.82388456744248,2.58282576260803,"recG"
-7.66456269996266,8.16622741198267,2.64033006251115,"recG"
-7.65201761840465,6.99979578584005,2.52898236843565,"recG"
-7.63949255269116,8.73928161927122,2.91629611683596,"recG"
-7.6520269297071,9.15014059113951,2.89151340462793,"recG"
-7.6520283600012,7.14555609436589,2.55522132112536,"recG"
-7.65202278244917,6.92297445311133,2.51512200531734,"recG"
-7.66271135416291,8.66393870618706,2.7179912413865,"recG"
-7.65018178411471,6.54715833083749,2.44440494839774,"recG"
-7.65204156987007,8.54252619875245,2.79385091802874,"recG"
-7.66269133581452,6.59175027840615,2.37076979523247,"recG"
-7.65018833301246,7.20214510371543,2.56377072661761,"recG"
-7.65385861061105,6.4207565757334,2.42364963422894,"recG"
-7.6413298722198,8.10066499535519,2.80940378892953,"recG"
-7.65203914723122,7.70172302000818,2.65282402800875,"recG"
-7.66456777733049,7.78004310163614,2.57714170055848,"recG"
-7.6520310255123,8.10866477534954,2.72197713285292,"recG"
-7.65386272883429,7.53285618141653,2.62510881480512,"recG"
-7.63948831100605,9.36885479241549,3.01949820650804,"recG"
-7.66272191874103,10.8229971706466,3.03783392156026,"recG"
-7.64135345255331,7.0538204454998,2.62160883423244,"recG"
-7.65202461286587,7.14157382508962,2.55444367475141,"recG"
-7.63949439658856,12.8186813638964,3.53188130717007,"recG"
-7.66272593952665,9.85685648692328,2.89901023281235,"recG"
-7.65388028007126,7.20591986817897,2.56757234694645,"recG"
-7.65386980816057,8.75705367259666,2.83043012621263,"recG"
-7.65388324089942,7.54596562161718,2.62744867344729,"recG"
-7.65388253585755,6.51021733909672,2.44045902068632,"recG"
-7.65202608315299,7.8835116397096,2.68385412461324,"recG"
-7.65387014144302,7.15794617226319,2.55896556712697,"recG"
-7.66456594502649,7.71779375415056,2.5667862803026,"recG"
-7.6538871844373,7.40801075286241,2.60331557760315,"recG"
-7.65202532047212,8.5172321512339,2.78971084585793,"recG"
-7.64134347958442,7.07947978085742,2.62634762703554,"recG"
-7.66457598588212,9.32752510218277,2.82185676257473,"recG"
-7.64135484055416,7.15871769579264,2.64103553620005,"recG"
-7.66455206201662,9.61591941879595,2.86510295763374,"recG"
-7.64132856110899,7.48593472232611,2.70073059267391,"recG"
-7.66271316962018,18.8133116619764,4.00515624819992,"recG"
-7.65019421252532,7.2150730786374,2.56609089257681,"recG"
-7.65203664359677,7.46507953519045,2.61174553723628,"recG"
-7.66455487390668,7.50546046810514,2.53121863794769,"recG"
-7.63766647460886,6.75698322282792,2.56284505696349,"recG"
-7.65018007880328,7.73883941886764,2.65753818274613,"recG"
-7.65386504479221,7.36082173147622,2.59497894286616,"recG"
-7.63764263854407,7.73629296761816,2.7421407034525,"recG"
-7.65203240690284,7.07552888197983,2.54263639957384,"recG"
-7.6413112526559,10.1627612890297,3.14675010284763,"recG"
-7.65202529409466,7.53192870466533,2.62341772812925,"recG"
-7.66458075177368,6.49558875739677,2.35480832825639,"recG"
-7.66458126666722,6.6812496887618,2.38825909349831,"recG"
-7.64133815899824,7.46396523754778,2.69678822460822,"recG"
-7.6376456280701,7.11787982947812,2.63021366550328,"recG"
-7.63950247344065,7.3333826584926,2.67143366951201,"recG"
-7.64134129328765,8.52334215720868,2.88179012915191,"recG"
-7.6501693619979,6.84585231740009,2.49951969295114,"recG"
-7.6645780082844,7.05209698690699,2.45356705095496,"recG"
-7.66457042713514,8.97285692234627,2.7676832037107,"recG"
-7.66273438726077,7.75752558952175,2.57181786748678,"recG"
-7.66456643203787,7.63888514308211,2.55363254346892,"recG"
-7.64134307213933,8.94375344305896,2.95199878560852,"recG"
-7.63764570302472,7.28964448046604,2.66184677171927,"recG"
-7.64134587489812,12.1715066852806,3.44374484015956,"recG"
-7.66455722562133,7.8720959960002,2.59231701604416,"recG"
-7.65204030554835,7.72840062436739,2.65736392361423,"recG"
-7.6394911622624,9.01570254225277,2.96205514780829,"recG"
-7.65019734003927,7.1454496876782,2.55368947600767,"recG"
-7.65203502454798,7.21510383702993,2.56771217947925,"recG"
-7.64133935178326,9.36131095918714,3.02015341945257,"recG"
-7.63762202545414,7.56186023769912,2.71099698955395,"recG"
-7.63949202295516,10.7398671856341,3.23290113011716,"recG"
-7.65203354656178,7.06477574191552,2.54074096266939,"recG"
-7.65202152743014,7.63563539922699,2.64136079279572,"recG"
-7.65203052086287,7.95098461210936,2.6953905165485,"recG"
-7.66271892096194,8.06510009940536,2.62237817039665,"recG"
-7.65202898031321,7.35568543543484,2.59254994196928,"recG"
-7.66456055013779,7.41493473793158,2.51593143642288,"recG"
-7.63949386925488,6.9797051096123,2.60627912787381,"recG"
-7.65385408552375,7.41271080623731,2.60413848033855,"recG"
-7.65202665512186,11.9720074848516,3.30748318988217,"recG"
-7.65386548741257,8.52389156929106,2.79246577878289,"recG"
-7.66458440100276,7.62848807977083,2.55193194029987,"recG"
-7.66455225174122,6.91445229863909,2.42955000042971,"recG"
-7.65389669575606,10.1944480385348,3.05390385007424,"recG"
-7.65202854031056,8.26154731670669,2.74753214437044,"recG"
-7.67524641577569,9.0942315600171,2.68392041082527,"recG"
-7.65388444260454,7.20495168213824,2.56739597430994,"recG"
-7.65020169997414,10.0972994708428,3.03566422505845,"recG"
-7.64134716820112,7.65095025932814,2.73035544670292,"recG"
-7.65017740653181,7.00901976375729,2.52916092873365,"recG"
-7.66456716758041,6.78020093561848,2.40584373534384,"recG"
-7.64133599265241,12.9053230635868,3.54606156521593,"recG"
-7.64320273785086,8.44878865691298,2.87093652262752,"recG"
-7.66270276982435,6.38910502771481,2.33411261623759,"recG"
-7.63949751872407,6.52961127338382,2.52073137421851,"recG"
-7.63949723845405,7.38907243782841,2.68162006599553,"recG"
-7.65017954949764,6.69741895887045,2.47225282150961,"recG"
-7.65203833822271,7.50239380001301,2.61827032077248,"recG"
-7.65017571330755,9.10773830704664,2.882985710893,"recG"
-7.65018633214329,11.7664240804129,3.27696507278732,"recG"
-7.6413582275227,7.52871883742275,2.70850273396223,"recG"
-7.6520190496577,12.0189915638245,3.31390421875527,"recG"
-7.65388506166655,10.545508914892,3.10601260334515,"recG"
-7.65202165710559,7.33575196357256,2.58900856316164,"recG"
-7.65202665303188,7.3922344576187,2.59897760750321,"recG"
-7.6413442278579,8.46060716805521,2.87117761312386,"recG"
-7.63764030679734,7.31978653885902,2.66728205166793,"recG"
-7.66270225626255,6.58497535159925,2.36954456598597,"recG"
-7.65387719792559,7.1529040674054,2.55808958187253,"recG"
-7.6520316329997,8.6091291906031,2.8047463226813,"recG"
-7.63948427247828,8.7716664812154,2.92166734128317,"recG"
-7.66456126725959,8.21689934466353,2.64850711094726,"recG"
-7.64319772128669,20.9949718344427,4.52565099629453,"recG"
-7.63945979019059,7.35576221917208,2.67553428740523,"recG"
-7.65387855255101,8.24713088785366,2.74677400802769,"recG"
-7.65202529590285,7.03938674599386,2.53614852851113,"recG"
-7.66273646913641,7.4929979975418,2.52760280426999,"recG"
-7.63947583099415,7.34069476212896,2.67270697368165,"recG"
-7.65202783675613,7.60028689631215,2.63525458101574,"recG"
-7.65019949080866,7.73182240233147,2.65638591507188,"recG"
-7.67524810580493,8.43191068921207,2.58429556210171,"recG"
-7.65201542431945,7.08871188784532,2.54501755027067,"recG"
-7.65200724771888,8.11119013420327,2.72234814088125,"recG"
-7.65017223486009,8.52041560899968,2.78855830913217,"recG"
-7.65199643797168,6.78937328044764,2.49069017936014,"recG"
-7.66456192807207,7.37333668507798,2.50885420954199,"recG"
-7.65203510951461,7.18689412568107,2.56260470145903,"recG"
-7.63950320339325,8.28732074682217,2.83990357578349,"recG"
-7.65389016510963,8.56561097395662,2.79933688446869,"recG"
-7.65204404530637,8.29670477013865,2.75336044878913,"recG"
-7.65203866371774,6.86359755647972,2.50437357486955,"recG"
-7.65203135665868,8.91156934012378,2.85356235651109,"recG"
-7.65388768456495,9.3680313510268,2.92749830977022,"recG"
-7.65202366338941,7.45431901319734,2.60983235744646,"recG"
-7.6645533158524,7.19211084665197,2.47786076471133,"recG"
-7.65203010789101,13.2720000889577,3.48238095538145,"recG"
-7.66456262518968,7.14670676753492,2.47004691645739,"recG"
-7.65388417721314,8.03476726694032,2.71116873824011,"recG"
-7.6627043822633,7.34470145480933,2.50249336894211,"recG"
-7.66270323568276,7.75048131668097,2.57071228427428,"recG"
-7.65201407450618,7.17993066095261,2.56143261197059,"recG"
-7.65016334634326,6.60907286767071,2.45592915771692,"recG"
-7.63764883330029,7.14446122778959,2.6351579637758,"recG"
-7.65016683327606,7.01824343966281,2.53086440133214,"recG"
-7.63949378655726,12.9835731854913,3.55462516288794,"recG"
-7.66272601105767,6.97215535657223,2.43820075796433,"recG"
-7.65200369634082,10.7685621277685,3.13683645271632,"recG"
-7.6501768705751,8.88787996718099,2.8480331559436,"recG"
-7.66270222576057,7.34635788035787,2.50285016011272,"recG"
-7.65388507502067,7.81667015960822,2.67410244932349,"recG"
-7.63949506577938,14.9402276915406,3.81305825303135,"recG"
-7.66456504691902,7.20917810518035,2.48077642869916,"recG"
-7.65203481030743,7.50305683228889,2.61835553070859,"recG"
-7.6538730450907,8.46707598322597,2.78320046714868,"recG"
-7.66270561519553,9.31079601714101,2.8176094956618,"recG"
-7.65020080719367,7.13571473706045,2.55195336547939,"recG"
-7.66456847033211,6.96499033395125,2.43842804492783,"recG"
-7.66272716430624,7.5795442253261,2.54218990221405,"recG"
-7.63948911842854,7.80041282609132,2.75519417149497,"recG"
-7.66271715472254,8.11350354185166,2.63020513625688,"recG"
-7.6520448410035,8.82381019897667,2.83942084940191,"recG"
-7.64133990017479,6.85989229122233,2.58539200328026,"recG"
-7.65205000237751,6.74872156774965,2.48322581510455,"recG"
-7.65387401611379,6.2952948276473,2.39982801761975,"recG"
-7.66271348695268,8.7637934121583,2.73357896233977,"recG"
-7.66270054166594,7.24054765348478,2.48471859547773,"recG"
-7.6538886831282,7.33922871076985,2.59117702732017,"recG"
-7.65201678129622,6.38034477147223,2.41460608168787,"recG"
-7.65388770741551,7.26909856533942,2.57877972031831,"recG"
-7.63949719972694,8.81488218618514,2.92888864360717,"recG"
-7.63949932550411,11.8155162781483,3.39092035576009,"recG"
-7.65017938454985,8.97482758497048,2.86191488288871,"recG"
-7.65017980333082,7.32753798592461,2.58595991769605,"recG"
-7.66455937663083,6.93025820265546,2.43236174097877,"recG"
-7.66269643209054,6.92570621662887,2.43004198080777,"recG"
-7.66269406237149,7.88004263194157,2.59213878069326,"recG"
-7.6520238050998,7.87659188056542,2.6827658304907,"recG"
-7.65202493791013,7.40890574282661,2.60185995364157,"recG"
-7.66456677455121,8.4152036861085,2.68024892028929,"recG"
-7.64134434019395,7.45353664463189,2.69488798413968,"recG"
-7.65388007012253,7.15795748493312,2.55900769134155,"recG"
-7.63764245854482,7.21751582689781,2.64860921523044,"recG"
-7.6501774419164,7.14247490474458,2.55311140280729,"recG"
-7.63950579443882,7.26580724938957,2.65910122280173,"recG"
-7.65202562597239,8.27547336748677,2.74986720340645,"recG"
-7.66270809351502,7.55454655538028,2.53798993163536,"recG"
-7.63950003105153,6.90102330330281,2.59146354092425,"recG"
